"Gene ID","Name/ID/Alias","Type","Source"
"PF3D7_0104600","XM_002808558.1","alternate ID","RefSeq_dna"
"PF3D7_0104600","CAX51186.1","alternate ID","protein_id"
"PF3D7_0104600","PFA0235w","previous ID","N/A"
"PF3D7_0104600","PF3D7_0104600","name","annotation"
"PF3D7_0104600","B9ZSI2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0104600","UPI000194AF77","alternate ID","UniParc"
"PF3D7_0104600","XP_002808604.1","alternate ID","RefSeq_peptide"
"PF3D7_0104600","MAL1P1.37","previous ID","N/A"
"PF3D7_0104700","UPI0003E419EE","alternate ID","UniParc"
"PF3D7_0104700","CAD49008.2","alternate ID","protein_id"
"PF3D7_0104700","MFR2","name","N/A"
"PF3D7_0104700","MAL1P1.39","previous ID","N/A"
"PF3D7_0104700","PF3D7_0104700","name","annotation"
"PF3D7_0104700","Q8I292","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0104700","XP_001350980.1","alternate ID","RefSeq_peptide"
"PF3D7_0104700","ApiAT9","synonym","N/A"
"PF3D7_0104700","XM_001350944.1","alternate ID","RefSeq_dna"
"PF3D7_0104700","PFA0240w","previous ID","N/A"
"PF3D7_0104800","MAL1P1.40","previous ID","N/A"
"PF3D7_0104800","Q8I291","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0104800","PFA0245w","previous ID","N/A"
"PF3D7_0104800","XM_001350945.1","alternate ID","RefSeq_dna"
"PF3D7_0104800","PF3D7_0104800","name","annotation"
"PF3D7_0104800","ApiAT8","synonym","N/A"
"PF3D7_0104800","NPT1","name","N/A"
"PF3D7_0104800","CAD49009.1","alternate ID","protein_id"
"PF3D7_0104800","XP_001350981.1","alternate ID","RefSeq_peptide"
"PF3D7_0104800","UPI0000086378","alternate ID","UniParc"
"PF3D7_0104900","PFA0246c","previous ID","N/A"
"PF3D7_0104900","PFA0246c.1","previous ID","N/A"
"PF3D7_0104900","RF00030","alternate ID","annotation"
"PF3D7_0105000","PF01TR001:ncRNA","previous ID","N/A"
"PF3D7_0105000","PF01TR001","previous ID","N/A"
"PF3D7_0105100","CAD49010.1","alternate ID","protein_id"
"PF3D7_0105100","UPI0000086379","alternate ID","UniParc"
"PF3D7_0105100","XM_001350946.1","alternate ID","RefSeq_dna"
"PF3D7_0105100","PFA0250w","previous ID","N/A"
"PF3D7_0105100","XP_001350982.1","alternate ID","RefSeq_peptide"
"PF3D7_0105100","Q8I290","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105100","MAL1P1.41","previous ID","N/A"
"PF3D7_0105200","MAL1P1.42","previous ID","N/A"
"PF3D7_0105200","Q8I289","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105200","UPI000008637A","alternate ID","UniParc"
"PF3D7_0105200","PFA0255c","previous ID","N/A"
"PF3D7_0105200","CAD49011.1","alternate ID","protein_id"
"PF3D7_0105200","RAP1","name","N/A"
"PF3D7_0105200","PF3D7_0105200","name","annotation"
"PF3D7_0105200","RAP01","synonym","N/A"
"PF3D7_0105200","XM_001350947.1","alternate ID","RefSeq_dna"
"PF3D7_0105200","XP_001350983.1","alternate ID","RefSeq_peptide"
"PF3D7_0105300","Q8I288","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105300","PFA0260c","previous ID","N/A"
"PF3D7_0105300","UPI000008637B","alternate ID","UniParc"
"PF3D7_0105300","XM_001350948.1","alternate ID","RefSeq_dna"
"PF3D7_0105300","XP_001350984.1","alternate ID","RefSeq_peptide"
"PF3D7_0105300","CAP","name","N/A"
"PF3D7_0105300","C-CAP","synonym","N/A"
"PF3D7_0105300","PF3D7_0105300","name","annotation"
"PF3D7_0105300","CAD49012.1","alternate ID","protein_id"
"PF3D7_0105300","MAL1P1.43","previous ID","N/A"
"PF3D7_0105400","PF3D7_0105400","name","annotation"
"PF3D7_0105400","UPI000008637C","alternate ID","UniParc"
"PF3D7_0105400","PF3D7_0105400.2","alias","N/A"
"PF3D7_0105400","PFA0265c","previous ID","N/A"
"PF3D7_0105400","Q8I287","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105400","A0A143ZXZ7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105400","MAL1P1.44","previous ID","N/A"
"PF3D7_0105400","XM_001350949.1","alternate ID","RefSeq_dna"
"PF3D7_0105400","CZT62481.1","alternate ID","protein_id"
"PF3D7_0105400","CAD49013.1","alternate ID","protein_id"
"PF3D7_0105400","UPI00078E8B5F","alternate ID","UniParc"
"PF3D7_0105400","XP_001350985.1","alternate ID","RefSeq_peptide"
"PF3D7_0105400","PF3D7_0105400.1","alias","N/A"
"PF3D7_0105500","XM_001350950.1","alternate ID","RefSeq_dna"
"PF3D7_0105500","UPI000008637D","alternate ID","UniParc"
"PF3D7_0105500","PFA0270c","previous ID","N/A"
"PF3D7_0105500","PF3D7_0105500","name","annotation"
"PF3D7_0105500","CAD49014.1","alternate ID","protein_id"
"PF3D7_0105500","MAL1P1.45","previous ID","N/A"
"PF3D7_0105500","XP_001350986.1","alternate ID","RefSeq_peptide"
"PF3D7_0105500","Q8I286","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105600","UPI000008637E","alternate ID","UniParc"
"PF3D7_0105600","CAD49015.1","alternate ID","protein_id"
"PF3D7_0105600","PFA0275c","previous ID","N/A"
"PF3D7_0105600","PF3D7_0105600","name","annotation"
"PF3D7_0105600","XP_001350987.1","alternate ID","RefSeq_peptide"
"PF3D7_0105600","XM_001350951.1","alternate ID","RefSeq_dna"
"PF3D7_0105600","Q8I285","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105600","MAL1P1.46","previous ID","N/A"
"PF3D7_0105700","XM_001350952.1","alternate ID","RefSeq_dna"
"PF3D7_0105700","UPI000008637F","alternate ID","UniParc"
"PF3D7_0105700","MAL1P1.47","previous ID","N/A"
"PF3D7_0105700","CAD49016.1","alternate ID","protein_id"
"PF3D7_0105700","Q03628","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105700","Q8I284","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105700","PFA0280w","previous ID","N/A"
"PF3D7_0105700","XP_001350988.1","alternate ID","RefSeq_peptide"
"PF3D7_0105800","MAL1P1.48","previous ID","N/A"
"PF3D7_0105800","PF3D7_0105800","name","annotation"
"PF3D7_0105800","XM_001350953.1","alternate ID","RefSeq_dna"
"PF3D7_0105800","XP_001350989.1","alternate ID","RefSeq_peptide"
"PF3D7_0105800","Q8I283","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105800","CAD49017.1","alternate ID","protein_id"
"PF3D7_0105800","UPI0000086380","alternate ID","UniParc"
"PF3D7_0105800","PFA0285c","previous ID","N/A"
"PF3D7_0105900","MAL1P1.49","previous ID","N/A"
"PF3D7_0105900","PFA0290w","previous ID","N/A"
"PF3D7_0105900","XP_001350990.2","alternate ID","RefSeq_peptide"
"PF3D7_0105900","Q8I282","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0105900","UPI000194AF78","alternate ID","UniParc"
"PF3D7_0105900","XM_001350954.2","alternate ID","RefSeq_dna"
"PF3D7_0105900","CAD49018.2","alternate ID","protein_id"
"PF3D7_0106000","B9ZSI3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106000","UPI000194AF79","alternate ID","UniParc"
"PF3D7_0106000","MAL1P1.50","previous ID","N/A"
"PF3D7_0106000","PF3D7_0106000","name","annotation"
"PF3D7_0106000","XP_002808605.1","alternate ID","RefSeq_peptide"
"PF3D7_0106000","CAX51187.1","alternate ID","protein_id"
"PF3D7_0106000","XM_002808559.1","alternate ID","RefSeq_dna"
"PF3D7_0106000","PFA0295c","previous ID","N/A"
"PF3D7_0106100","CAD49020.1","alternate ID","protein_id"
"PF3D7_0106100","PF3D7_0106100","name","annotation"
"PF3D7_0106100","Q8I280","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106100","XM_001350956.1","alternate ID","RefSeq_dna"
"PF3D7_0106100","XP_001350992.1","alternate ID","RefSeq_peptide"
"PF3D7_0106100","UPI0000086383","alternate ID","UniParc"
"PF3D7_0106100","PFA0300c","previous ID","N/A"
"PF3D7_0106100","MAL1P1.52","previous ID","N/A"
"PF3D7_0106200","UPI000194AF7A","alternate ID","UniParc"
"PF3D7_0106200","XM_002808560.1","alternate ID","RefSeq_dna"
"PF3D7_0106200","B9ZSI4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106200","XP_002808606.1","alternate ID","RefSeq_peptide"
"PF3D7_0106200","CAX51188.1","alternate ID","protein_id"
"PF3D7_0106200","PFA0305c","previous ID","N/A"
"PF3D7_0106200","PF3D7_0106200","name","annotation"
"PF3D7_0106200","MAL1P1.53","previous ID","N/A"
"PF3D7_0106300","E1CBY7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","XP_001350994.1","alternate ID","RefSeq_peptide"
"PF3D7_0106300","PFA0310c","previous ID","N/A"
"PF3D7_0106300","UPI000000D3F7","alternate ID","UniParc"
"PF3D7_0106300","PF3D7_0106300","name","annotation"
"PF3D7_0106300","E1CC03","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","ATPase6","synonym","N/A"
"PF3D7_0106300","SERCA","synonym","N/A"
"PF3D7_0106300","E1CC26","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","Q76NN8","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","E1CC60","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","MAL1P1.54","previous ID","N/A"
"PF3D7_0106300","M9R131","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","E5RU08","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","E1CCC4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","1EUL","alternate ID","N/A"
"PF3D7_0106300","CAD49022.1","alternate ID","protein_id"
"PF3D7_0106300","E1CC29","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","ATP6","name","N/A"
"PF3D7_0106300","E1CCC2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106300","XM_001350958.1","alternate ID","RefSeq_dna"
"PF3D7_0106300","Q5R2K6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106400","XM_001350959.1","alternate ID","RefSeq_dna"
"PF3D7_0106400","UPI0000086385","alternate ID","UniParc"
"PF3D7_0106400","PFA0315w","previous ID","N/A"
"PF3D7_0106400","MAL1P1.55","previous ID","N/A"
"PF3D7_0106400","CAD49023.1","alternate ID","protein_id"
"PF3D7_0106400","Q8I278","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106400","PF3D7_0106400","name","annotation"
"PF3D7_0106400","XP_001350995.1","alternate ID","RefSeq_peptide"
"PF3D7_0106500","Q8I277","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106500","XM_001350960.1","alternate ID","RefSeq_dna"
"PF3D7_0106500","PF3D7_0106500","name","annotation"
"PF3D7_0106500","XP_001350996.1","alternate ID","RefSeq_peptide"
"PF3D7_0106500","UPI00078BAC86","alternate ID","UniParc"
"PF3D7_0106500","PFA0320w","previous ID","N/A"
"PF3D7_0106500","CAD49024.2","alternate ID","protein_id"
"PF3D7_0106500","MAL1P1.56","previous ID","N/A"
"PF3D7_0106600","Q8I276","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106600","PFA0325w","previous ID","N/A"
"PF3D7_0106600","UPI0000086387","alternate ID","UniParc"
"PF3D7_0106600","XM_001350961.1","alternate ID","RefSeq_dna"
"PF3D7_0106600","MAL1P1.57","previous ID","N/A"
"PF3D7_0106600","CAD49025.1","alternate ID","protein_id"
"PF3D7_0106600","XP_001350997.1","alternate ID","RefSeq_peptide"
"PF3D7_0106700","MAL1P1.58","previous ID","N/A"
"PF3D7_0106700","CAD49026.1","alternate ID","protein_id"
"PF3D7_0106700","XP_001350998.1","alternate ID","RefSeq_peptide"
"PF3D7_0106700","PFA0330w","previous ID","N/A"
"PF3D7_0106700","AARP2","name","N/A"
"PF3D7_0106700","PF3D7_0106700","name","annotation"
"PF3D7_0106700","XM_001350962.1","alternate ID","RefSeq_dna"
"PF3D7_0106700","UPI0000086388","alternate ID","UniParc"
"PF3D7_0106700","PfAARP2","synonym","N/A"
"PF3D7_0106700","Q94649","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106700","Q8I275","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106800","PF3D7_0106800","name","annotation"
"PF3D7_0106800","CAD49027.2","alternate ID","protein_id"
"PF3D7_0106800","RAB5c","name","N/A"
"PF3D7_0106800","Q8I274","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106800","Q8WT13","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106800","XM_001350963.1","alternate ID","RefSeq_dna"
"PF3D7_0106800","1HUQ","alternate ID","N/A"
"PF3D7_0106800","MAL1P1.59","previous ID","N/A"
"PF3D7_0106800","XP_001350999.1","alternate ID","RefSeq_peptide"
"PF3D7_0106800","UPI00000618C9","alternate ID","UniParc"
"PF3D7_0106800","PFA0335w","previous ID","N/A"
"PF3D7_0106900","IspD","name","N/A"
"PF3D7_0106900","PF3D7_0106900","name","annotation"
"PF3D7_0106900","XP_001351000.1","alternate ID","RefSeq_peptide"
"PF3D7_0106900","CAD49028.2","alternate ID","protein_id"
"PF3D7_0106900","PFA0340w","previous ID","N/A"
"PF3D7_0106900","A0A219YKQ2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106900","00900+2.7.7.60","alternate ID","KEGG_Enzyme"
"PF3D7_0106900","XM_001350964.1","alternate ID","RefSeq_dna"
"PF3D7_0106900","Q8I273","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106900","A0A219YKQ3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0106900","MAL1P1.60","previous ID","N/A"
"PF3D7_0106900","UPI00078E6FDB","alternate ID","UniParc"
"PF3D7_0107000","MAL1P1.61","previous ID","N/A"
"PF3D7_0107000","UPI000008638B","alternate ID","UniParc"
"PF3D7_0107000","XP_001351001.1","alternate ID","RefSeq_peptide"
"PF3D7_0107000","CAD49029.1","alternate ID","protein_id"
"PF3D7_0107000","XM_001350965.1","alternate ID","RefSeq_dna"
"PF3D7_0107000","Q8I272","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107000","1MXE","alternate ID","N/A"
"PF3D7_0107000","PF3D7_0107000","name","annotation"
"PF3D7_0107000","CEN1","name","N/A"
"PF3D7_0107000","PFA0345w","previous ID","N/A"
"PF3D7_0107100","XM_001350966.1","alternate ID","RefSeq_dna"
"PF3D7_0107100","PF3D7_0107100","name","annotation"
"PF3D7_0107100","Q8I271","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107100","UPI000008638C","alternate ID","UniParc"
"PF3D7_0107100","PFA0350c","previous ID","N/A"
"PF3D7_0107100","XP_001351002.1","alternate ID","RefSeq_peptide"
"PF3D7_0107100","CAD49030.1","alternate ID","protein_id"
"PF3D7_0107100","MAL1P1.63","previous ID","N/A"
"PF3D7_0107200","PFA0350w","previous ID","N/A"
"PF3D7_0107200","PF3D7_0107200","name","annotation"
"PF3D7_0107200","CAX51189.2","alternate ID","protein_id"
"PF3D7_0107200","CCR4-3","name","N/A"
"PF3D7_0107200","PFA0355w:exon:1","previous ID","N/A"
"PF3D7_0107200","UPI0003E9DF7C","alternate ID","UniParc"
"PF3D7_0107200","MAL1P1.64","previous ID","N/A"
"PF3D7_0107200","B9ZSI5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107200","PFA0355w","previous ID","N/A"
"PF3D7_0107300","XM_001350968.1","alternate ID","RefSeq_dna"
"PF3D7_0107300","MAL1P1.65","previous ID","N/A"
"PF3D7_0107300","XP_001351004.1","alternate ID","RefSeq_peptide"
"PF3D7_0107300","Q8I269","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107300","CAD49032.1","alternate ID","protein_id"
"PF3D7_0107300","UPI000008638E","alternate ID","UniParc"
"PF3D7_0107300","PFA0360c","previous ID","N/A"
"PF3D7_0107400","XM_001350970.1","alternate ID","RefSeq_dna"
"PF3D7_0107400","CAD49034.1","alternate ID","protein_id"
"PF3D7_0107400","XP_001351006.1","alternate ID","RefSeq_peptide"
"PF3D7_0107400","PFA0370w","previous ID","N/A"
"PF3D7_0107400","Q8I267","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107400","UPI0000086390","alternate ID","UniParc"
"PF3D7_0107400","MAL1P2.02","previous ID","N/A"
"PF3D7_0107400","ATPk","name","N/A"
"PF3D7_0107500","Q8I266","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107500","PFA0375c","previous ID","N/A"
"PF3D7_0107500","PF3D7_0107500","name","annotation"
"PF3D7_0107500","MAL1P2.03","previous ID","N/A"
"PF3D7_0107500","UPI0000086391","alternate ID","UniParc"
"PF3D7_0107500","XP_001351007.1","alternate ID","RefSeq_peptide"
"PF3D7_0107500","XM_001350971.1","alternate ID","RefSeq_dna"
"PF3D7_0107500","NCR1","name","N/A"
"PF3D7_0107500","CAD49035.1","alternate ID","protein_id"
"PF3D7_0107600","IK2","synonym","N/A"
"PF3D7_0107600","UPI00078C9401","alternate ID","UniParc"
"PF3D7_0107600","UIS1","synonym","N/A"
"PF3D7_0107600","PFA0380w","previous ID","N/A"
"PF3D7_0107600","PF3D7_0107600","name","annotation"
"PF3D7_0107600","MAL1P2.04","previous ID","N/A"
"PF3D7_0107600","eIK2","name","N/A"
"PF3D7_0107600","CAD49036.2","alternate ID","protein_id"
"PF3D7_0107600","Q8I265","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107600","1MRU","alternate ID","N/A"
"PF3D7_0107700","PFA0385w","previous ID","N/A"
"PF3D7_0107700","B9ZSI6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107700","CAX51190.1","alternate ID","protein_id"
"PF3D7_0107700","XM_002808562.1","alternate ID","RefSeq_dna"
"PF3D7_0107700","MAL1P2.05","previous ID","N/A"
"PF3D7_0107700","XP_002808608.1","alternate ID","RefSeq_peptide"
"PF3D7_0107700","UPI000194AF7C","alternate ID","UniParc"
"PF3D7_0107800","A0A143ZUM0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107800","UPI0003EB8370","alternate ID","UniParc"
"PF3D7_0107800","PFA0390w","previous ID","N/A"
"PF3D7_0107800","CZT62482.1","alternate ID","protein_id"
"PF3D7_0107800","MAL1P2.06","previous ID","N/A"
"PF3D7_0107800","MRE11","name","N/A"
"PF3D7_0107900","CAD49039.2","alternate ID","protein_id"
"PF3D7_0107900","Q8I262","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0107900","UPI00078BCCE6","alternate ID","UniParc"
"PF3D7_0107900","PFA0395w","previous ID","N/A"
"PF3D7_0107900","PFA0395c","previous ID","N/A"
"PF3D7_0107900","XP_001351011.1","alternate ID","RefSeq_peptide"
"PF3D7_0107900","XM_001350975.1","alternate ID","RefSeq_dna"
"PF3D7_0108000","1G0U","alternate ID","N/A"
"PF3D7_0108000","5FMG","alternate ID","PDB"
"PF3D7_0108000","6MUV","alternate ID","PDB"
"PF3D7_0108000","MAL1P2.08","previous ID","N/A"
"PF3D7_0108000","UPI0007753505","alternate ID","UniParc"
"PF3D7_0108000","CAD49040.2","alternate ID","protein_id"
"PF3D7_0108000","6MUW","alternate ID","PDB"
"PF3D7_0108000","6MUX","alternate ID","PDB"
"PF3D7_0108000","PFA0400c","previous ID","N/A"
"PF3D7_0108000","T01.997","alternate ID","MEROPS"
"PF3D7_0108000","Q8I261","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108100","XP_001351013.1","alternate ID","RefSeq_peptide"
"PF3D7_0108100","PF3D7_0108100","name","annotation"
"PF3D7_0108100","MAL1P2.09","previous ID","N/A"
"PF3D7_0108100","UPI0000086397","alternate ID","UniParc"
"PF3D7_0108100","XM_001350977.1","alternate ID","RefSeq_dna"
"PF3D7_0108100","Q8I260","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108100","CAD49041.1","alternate ID","protein_id"
"PF3D7_0108100","PFA0405w","previous ID","N/A"
"PF3D7_0108300","UPI00078CCF9D","alternate ID","UniParc"
"PF3D7_0108300","XM_001350978.1","alternate ID","RefSeq_dna"
"PF3D7_0108300","CAD49042.2","alternate ID","protein_id"
"PF3D7_0108300","O96422","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108300","Q8I259","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108300","PFA0410w","previous ID","N/A"
"PF3D7_0108300","ARP","name","N/A"
"PF3D7_0108300","MAL1P2.10","previous ID","N/A"
"PF3D7_0108300","XP_001351014.1","alternate ID","RefSeq_peptide"
"PF3D7_0108400","XM_002808563.1","alternate ID","RefSeq_dna"
"PF3D7_0108400","CAX51191.1","alternate ID","protein_id"
"PF3D7_0108400","PF3D7_0108400.2","alias","N/A"
"PF3D7_0108400","B9ZSI7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108400","PF3D7_0108400.1","alias","N/A"
"PF3D7_0108400","XP_002808609.1","alternate ID","RefSeq_peptide"
"PF3D7_0108400","A0A143ZV51","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108400","CZT62483.1","alternate ID","protein_id"
"PF3D7_0108400","MAL1P2.12","previous ID","N/A"
"PF3D7_0108400","PF3D7_0108400","name","annotation"
"PF3D7_0108400","PFA0415c","previous ID","N/A"
"PF3D7_0108400","UPI00078D0DF0","alternate ID","UniParc"
"PF3D7_0108400","UPI000194AF7D","alternate ID","UniParc"
"PF3D7_0108500","PF3D7_0108500","name","annotation"
"PF3D7_0108500","XP_001351016.1","alternate ID","RefSeq_peptide"
"PF3D7_0108500","XM_001350980.1","alternate ID","RefSeq_dna"
"PF3D7_0108500","UPI000008639A","alternate ID","UniParc"
"PF3D7_0108500","Q8I257","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108500","CAD49044.1","alternate ID","protein_id"
"PF3D7_0108500","MAL1P2.13","previous ID","N/A"
"PF3D7_0108500","PFA0420w","previous ID","N/A"
"PF3D7_0108600","PFA0425c","previous ID","N/A"
"PF3D7_0108600","UPI0003E9ED88","alternate ID","UniParc"
"PF3D7_0108600","XP_001351017.1","alternate ID","RefSeq_peptide"
"PF3D7_0108600","MAL1P2.14","previous ID","N/A"
"PF3D7_0108600","CAD49045.2","alternate ID","protein_id"
"PF3D7_0108600","Q8I256","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108600","XM_001350981.1","alternate ID","RefSeq_dna"
"PF3D7_0108700","Q8I255","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108700","PF3D7_0108700","name","annotation"
"PF3D7_0108700","PFA0430c","previous ID","N/A"
"PF3D7_0108700","MAL1P2.15","previous ID","N/A"
"PF3D7_0108700","PSOP24","name","N/A"
"PF3D7_0108700","UPI00078D3473","alternate ID","UniParc"
"PF3D7_0108700","XP_001351018.1","alternate ID","RefSeq_peptide"
"PF3D7_0108700","XM_001350982.1","alternate ID","RefSeq_dna"
"PF3D7_0108700","CAD49046.2","alternate ID","protein_id"
"PF3D7_0108800","PFA0435w","previous ID","N/A"
"PF3D7_0108800","Q8I254","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0108800","MAL1P2.16","previous ID","N/A"
"PF3D7_0108800","CAD49047.1","alternate ID","protein_id"
"PF3D7_0108800","UPI000008639D","alternate ID","UniParc"
"PF3D7_0108800","XP_001351019.1","alternate ID","RefSeq_peptide"
"PF3D7_0108800","XM_001350983.1","alternate ID","RefSeq_dna"
"PF3D7_0108900","PF01TR005","previous ID","N/A"
"PF3D7_0108900","PF01TR005:ncRNA","previous ID","N/A"
"PF3D7_0109000","MAL1P2.17","previous ID","N/A"
"PF3D7_0109000","Q8I253","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0109000","UPI000008639E","alternate ID","UniParc"
"PF3D7_0109000","XP_001351020.1","alternate ID","RefSeq_peptide"
"PF3D7_0109000","PF3D7_0109000","name","annotation"
"PF3D7_0109000","XM_001350984.1","alternate ID","RefSeq_dna"
"PF3D7_0109000","PFA0440w","previous ID","N/A"
"PF3D7_0109000","PHIL1","name","N/A"
"PF3D7_0109000","CAD49048.1","alternate ID","protein_id"
"PF3D7_0109100","Q8I252","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0109100","UPI000008639F","alternate ID","UniParc"
"PF3D7_0109100","XP_001351021.1","alternate ID","RefSeq_peptide"
"PF3D7_0109100","PF3D7_0109100","name","annotation"
"PF3D7_0109100","XM_001350985.1","alternate ID","RefSeq_dna"
"PF3D7_0109100","PFA0445w","previous ID","N/A"
"PF3D7_0109100","CAD49049.1","alternate ID","protein_id"
"PF3D7_0109100","CCp5","name","N/A"
"PF3D7_0109100","LAP3","synonym","N/A"
"PF3D7_0109100","MAL1P2.18","previous ID","N/A"
"PF3D7_0109200","CAD49050.1","alternate ID","protein_id"
"PF3D7_0109200","Q8I0V9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0109200","XP_001351022.1","alternate ID","RefSeq_peptide"
"PF3D7_0109200","MAL1P2.19","previous ID","N/A"
"PF3D7_0109200","UPI0000086547","alternate ID","UniParc"
"PF3D7_0109200","XM_001350986.1","alternate ID","RefSeq_dna"
"PF3D7_0109200","PFA0450c","previous ID","N/A"
"PF3D7_0109200","CFIM25","name","N/A"
"PF3D7_0109300","Q8I251","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0109300","CAD49051.1","alternate ID","protein_id"
"PF3D7_0109300","MAL1P2.20","previous ID","N/A"
"PF3D7_0109300","XM_001350987.1","alternate ID","RefSeq_dna"
"PF3D7_0109300","UPI00000863A0","alternate ID","UniParc"
"PF3D7_0109300","00062+2.3.1.199","alternate ID","KEGG_Enzyme"
"PF3D7_0109300","XP_001351023.1","alternate ID","RefSeq_peptide"
"PF3D7_0109300","PFA0455c","previous ID","N/A"
"PF3D7_0109400","UPI00000863A1","alternate ID","UniParc"
"PF3D7_0109400","MAL1P2.21","previous ID","N/A"
"PF3D7_0109400","Q8I250","alternate ID","Uniprot/SPTREMBL"
